date,Borough,week day,Month,TMAX,TMIN,holiday,Year,Total
3/25/2009,BRONX,Wednesday,March,52,35,No Holiday,A2009,31
3/25/2009,MANHATTAN,Wednesday,March,52,35,No Holiday,A2009,23
3/25/2009,STATEN ISLAND,Wednesday,March,52,35,No Holiday,A2009,10
3/26/2009,BRONX,Thursday,March,45,42,No Holiday,A2009,26
3/26/2009,MANHATTAN,Thursday,March,45,42,No Holiday,A2009,18
3/26/2009,STATEN ISLAND,Thursday,March,45,42,No Holiday,A2009,3
3/27/2009,BRONX,Friday,March,63,44,No Holiday,A2009,32
3/27/2009,MANHATTAN,Friday,March,63,44,No Holiday,A2009,25
3/27/2009,STATEN ISLAND,Friday,March,63,44,No Holiday,A2009,6
3/28/2009,BRONX,Saturday,March,58,44,No Holiday,A2009,45
3/28/2009,MANHATTAN,Saturday,March,58,44,No Holiday,A2009,24
3/28/2009,STATEN ISLAND,Saturday,March,58,44,No Holiday,A2009,7
3/29/2009,BRONX,Sunday,March,52,42,No Holiday,A2009,27
3/29/2009,MANHATTAN,Sunday,March,52,42,No Holiday,A2009,20
3/29/2009,STATEN ISLAND,Sunday,March,52,42,No Holiday,A2009,9
3/30/2009,BRONX,Monday,March,53,41,No Holiday,A2009,40
3/30/2009,MANHATTAN,Monday,March,53,41,No Holiday,A2009,25
3/30/2009,STATEN ISLAND,Monday,March,53,41,No Holiday,A2009,9
3/31/2009,BRONX,Tuesday,March,60,38,No Holiday,A2009,40
3/31/2009,MANHATTAN,Tuesday,March,60,38,No Holiday,A2009,31
3/31/2009,STATEN ISLAND,Tuesday,March,60,38,No Holiday,A2009,6
4/1/2009,BRONX,Wednesday,April,49,43,No Holiday,A2009,44
4/1/2009,MANHATTAN,Wednesday,April,49,43,No Holiday,A2009,24
4/1/2009,STATEN ISLAND,Wednesday,April,49,43,No Holiday,A2009,10
4/2/2009,BRONX,Thursday,April,64,44,No Holiday,A2009,34
4/2/2009,MANHATTAN,Thursday,April,64,44,No Holiday,A2009,25
4/2/2009,STATEN ISLAND,Thursday,April,64,44,No Holiday,A2009,11
4/3/2009,BRONX,Friday,April,61,48,No Holiday,A2009,37
4/3/2009,MANHATTAN,Friday,April,61,48,No Holiday,A2009,26
4/3/2009,STATEN ISLAND,Friday,April,61,48,No Holiday,A2009,9
4/4/2009,BRONX,Saturday,April,54,47,No Holiday,A2009,27
4/4/2009,MANHATTAN,Saturday,April,54,47,No Holiday,A2009,23
4/4/2009,STATEN ISLAND,Saturday,April,54,47,No Holiday,A2009,8
4/5/2009,BRONX,Sunday,April,65,45,No Holiday,A2009,20
4/5/2009,MANHATTAN,Sunday,April,65,45,No Holiday,A2009,25
4/5/2009,STATEN ISLAND,Sunday,April,65,45,No Holiday,A2009,5
4/6/2009,BRONX,Monday,April,55,45,No Holiday,A2009,32
4/6/2009,MANHATTAN,Monday,April,55,45,No Holiday,A2009,16
4/6/2009,STATEN ISLAND,Monday,April,55,45,No Holiday,A2009,10
4/7/2009,BRONX,Tuesday,April,49,39,No Holiday,A2009,38
4/7/2009,MANHATTAN,Tuesday,April,49,39,No Holiday,A2009,19
4/7/2009,STATEN ISLAND,Tuesday,April,49,39,No Holiday,A2009,8
4/8/2009,BRONX,Wednesday,April,48,35,No Holiday,A2009,38
4/8/2009,MANHATTAN,Wednesday,April,48,35,No Holiday,A2009,18
4/8/2009,STATEN ISLAND,Wednesday,April,48,35,No Holiday,A2009,5
4/9/2009,BRONX,Thursday,April,63,41,No Holiday,A2009,35
4/9/2009,MANHATTAN,Thursday,April,63,41,No Holiday,A2009,14
4/9/2009,STATEN ISLAND,Thursday,April,63,41,No Holiday,A2009,7
4/10/2009,BRONX,Friday,April,59,45,No Holiday,A2009,25
4/10/2009,MANHATTAN,Friday,April,59,45,No Holiday,A2009,20
4/10/2009,STATEN ISLAND,Friday,April,59,45,No Holiday,A2009,7
4/11/2009,BRONX,Saturday,April,50,41,No Holiday,A2009,32
4/11/2009,MANHATTAN,Saturday,April,50,41,No Holiday,A2009,26
4/11/2009,STATEN ISLAND,Saturday,April,50,41,No Holiday,A2009,10
4/12/2009,BRONX,Sunday,April,49,36,No Holiday,A2009,32
4/12/2009,MANHATTAN,Sunday,April,49,36,No Holiday,A2009,20
4/12/2009,STATEN ISLAND,Sunday,April,49,36,No Holiday,A2009,14
4/13/2009,BRONX,Monday,April,57,34,No Holiday,A2009,37
4/13/2009,MANHATTAN,Monday,April,57,34,No Holiday,A2009,17
4/13/2009,STATEN ISLAND,Monday,April,57,34,No Holiday,A2009,12
4/14/2009,BRONX,Tuesday,April,52,42,No Holiday,A2009,32
4/14/2009,MANHATTAN,Tuesday,April,52,42,No Holiday,A2009,10
4/14/2009,STATEN ISLAND,Tuesday,April,52,42,No Holiday,A2009,11
4/15/2009,BRONX,Wednesday,April,57,42,No Holiday,A2009,37
4/15/2009,MANHATTAN,Wednesday,April,57,42,No Holiday,A2009,19
4/15/2009,STATEN ISLAND,Wednesday,April,57,42,No Holiday,A2009,3
4/16/2009,BRONX,Thursday,April,64,44,No Holiday,A2009,26
4/16/2009,MANHATTAN,Thursday,April,64,44,No Holiday,A2009,23
4/16/2009,STATEN ISLAND,Thursday,April,64,44,No Holiday,A2009,4
4/17/2009,BRONX,Friday,April,71,42,No Holiday,A2009,29
4/17/2009,MANHATTAN,Friday,April,71,42,No Holiday,A2009,29
4/17/2009,STATEN ISLAND,Friday,April,71,42,No Holiday,A2009,8
4/18/2009,BRONX,Saturday,April,79,54,No Holiday,A2009,41
4/18/2009,MANHATTAN,Saturday,April,79,54,No Holiday,A2009,20
4/18/2009,STATEN ISLAND,Saturday,April,79,54,No Holiday,A2009,8
4/19/2009,BRONX,Sunday,April,63,47,No Holiday,A2009,39
4/19/2009,MANHATTAN,Sunday,April,63,47,No Holiday,A2009,27
4/19/2009,STATEN ISLAND,Sunday,April,63,47,No Holiday,A2009,8
4/20/2009,BRONX,Monday,April,50,42,No Holiday,A2009,37
4/20/2009,MANHATTAN,Monday,April,50,42,No Holiday,A2009,17
4/20/2009,STATEN ISLAND,Monday,April,50,42,No Holiday,A2009,15
4/21/2009,BRONX,Tuesday,April,59,48,No Holiday,A2009,33
4/21/2009,MANHATTAN,Tuesday,April,59,48,No Holiday,A2009,22
4/21/2009,STATEN ISLAND,Tuesday,April,59,48,No Holiday,A2009,3
4/22/2009,BRONX,Wednesday,April,56,47,No Holiday,A2009,43
4/22/2009,MANHATTAN,Wednesday,April,56,47,No Holiday,A2009,23
4/22/2009,STATEN ISLAND,Wednesday,April,56,47,No Holiday,A2009,11
4/23/2009,BRONX,Thursday,April,57,43,No Holiday,A2009,34
4/23/2009,MANHATTAN,Thursday,April,57,43,No Holiday,A2009,19
4/23/2009,STATEN ISLAND,Thursday,April,57,43,No Holiday,A2009,3
4/24/2009,BRONX,Friday,April,72,47,No Holiday,A2009,36
4/24/2009,MANHATTAN,Friday,April,72,47,No Holiday,A2009,25
4/24/2009,STATEN ISLAND,Friday,April,72,47,No Holiday,A2009,7
4/25/2009,BRONX,Saturday,April,88,52,No Holiday,A2009,37
4/25/2009,MANHATTAN,Saturday,April,88,52,No Holiday,A2009,22
4/25/2009,STATEN ISLAND,Saturday,April,88,52,No Holiday,A2009,5
4/26/2009,BRONX,Sunday,April,92,67,No Holiday,A2009,41
4/26/2009,MANHATTAN,Sunday,April,92,67,No Holiday,A2009,33
4/26/2009,STATEN ISLAND,Sunday,April,92,67,No Holiday,A2009,5
4/27/2009,BRONX,Monday,April,84,58,No Holiday,A2009,39
4/27/2009,MANHATTAN,Monday,April,84,58,No Holiday,A2009,25
4/27/2009,STATEN ISLAND,Monday,April,84,58,No Holiday,A2009,11
4/28/2009,BRONX,Tuesday,April,90,69,No Holiday,A2009,42
4/28/2009,MANHATTAN,Tuesday,April,90,69,No Holiday,A2009,17
4/28/2009,STATEN ISLAND,Tuesday,April,90,69,No Holiday,A2009,5
4/29/2009,BRONX,Wednesday,April,69,49,No Holiday,A2009,40
4/29/2009,MANHATTAN,Wednesday,April,69,49,No Holiday,A2009,28
4/29/2009,STATEN ISLAND,Wednesday,April,69,49,No Holiday,A2009,12
4/30/2009,BRONX,Thursday,April,61,48,No Holiday,A2009,41
4/30/2009,MANHATTAN,Thursday,April,61,48,No Holiday,A2009,18
4/30/2009,STATEN ISLAND,Thursday,April,61,48,No Holiday,A2009,14
5/1/2009,BRONX,Friday,May,71,53,No Holiday,A2009,64
5/1/2009,MANHATTAN,Friday,May,71,53,No Holiday,A2009,33
5/1/2009,STATEN ISLAND,Friday,May,71,53,No Holiday,A2009,15
5/2/2009,BRONX,Saturday,May,68,54,No Holiday,A2009,39
5/2/2009,MANHATTAN,Saturday,May,68,54,No Holiday,A2009,24
5/2/2009,STATEN ISLAND,Saturday,May,68,54,No Holiday,A2009,6
5/3/2009,BRONX,Sunday,May,60,52,No Holiday,A2009,31
5/3/2009,MANHATTAN,Sunday,May,60,52,No Holiday,A2009,15
5/3/2009,STATEN ISLAND,Sunday,May,60,52,No Holiday,A2009,10
5/4/2009,BRONX,Monday,May,57,51,No Holiday,A2009,35
5/4/2009,MANHATTAN,Monday,May,57,51,No Holiday,A2009,20
5/4/2009,STATEN ISLAND,Monday,May,57,51,No Holiday,A2009,7
5/5/2009,BRONX,Tuesday,May,54,51,No Holiday,A2009,32
5/5/2009,MANHATTAN,Tuesday,May,54,51,No Holiday,A2009,19
5/5/2009,STATEN ISLAND,Tuesday,May,54,51,No Holiday,A2009,9
5/6/2009,BRONX,Wednesday,May,65,49,No Holiday,A2009,36
5/6/2009,MANHATTAN,Wednesday,May,65,49,No Holiday,A2009,35
5/6/2009,STATEN ISLAND,Wednesday,May,65,49,No Holiday,A2009,17
5/7/2009,BRONX,Thursday,May,70,51,No Holiday,A2009,39
5/7/2009,MANHATTAN,Thursday,May,70,51,No Holiday,A2009,18
5/7/2009,STATEN ISLAND,Thursday,May,70,51,No Holiday,A2009,5
5/8/2009,BRONX,Friday,May,74,56,No Holiday,A2009,47
5/8/2009,MANHATTAN,Friday,May,74,56,No Holiday,A2009,28
5/8/2009,STATEN ISLAND,Friday,May,74,56,No Holiday,A2009,11
5/9/2009,BRONX,Saturday,May,76,58,No Holiday,A2009,40
5/9/2009,MANHATTAN,Saturday,May,76,58,No Holiday,A2009,20
5/9/2009,STATEN ISLAND,Saturday,May,76,58,No Holiday,A2009,8
5/10/2009,BRONX,Sunday,May,70,54,No Holiday,A2009,55
5/10/2009,MANHATTAN,Sunday,May,70,54,No Holiday,A2009,20
5/10/2009,STATEN ISLAND,Sunday,May,70,54,No Holiday,A2009,11
5/11/2009,BRONX,Monday,May,66,50,No Holiday,A2009,35
5/11/2009,MANHATTAN,Monday,May,66,50,No Holiday,A2009,22
5/11/2009,STATEN ISLAND,Monday,May,66,50,No Holiday,A2009,13
5/12/2009,BRONX,Tuesday,May,69,50,No Holiday,A2009,35
5/12/2009,MANHATTAN,Tuesday,May,69,50,No Holiday,A2009,24
5/12/2009,STATEN ISLAND,Tuesday,May,69,50,No Holiday,A2009,6
5/13/2009,BRONX,Wednesday,May,67,49,No Holiday,A2009,35
5/13/2009,MANHATTAN,Wednesday,May,67,49,No Holiday,A2009,26
5/13/2009,STATEN ISLAND,Wednesday,May,67,49,No Holiday,A2009,11
5/14/2009,BRONX,Thursday,May,67,56,No Holiday,A2009,28
5/14/2009,MANHATTAN,Thursday,May,67,56,No Holiday,A2009,24
5/14/2009,STATEN ISLAND,Thursday,May,67,56,No Holiday,A2009,9
5/15/2009,BRONX,Friday,May,76,60,No Holiday,A2009,34
5/15/2009,MANHATTAN,Friday,May,76,60,No Holiday,A2009,36
5/15/2009,STATEN ISLAND,Friday,May,76,60,No Holiday,A2009,14
5/16/2009,BRONX,Saturday,May,71,58,No Holiday,A2009,22
5/16/2009,MANHATTAN,Saturday,May,71,58,No Holiday,A2009,26
5/16/2009,STATEN ISLAND,Saturday,May,71,58,No Holiday,A2009,6
5/17/2009,BRONX,Sunday,May,66,52,No Holiday,A2009,31
5/17/2009,MANHATTAN,Sunday,May,66,52,No Holiday,A2009,26
5/17/2009,STATEN ISLAND,Sunday,May,66,52,No Holiday,A2009,9
5/18/2009,BRONX,Monday,May,58,49,No Holiday,A2009,29
5/18/2009,MANHATTAN,Monday,May,58,49,No Holiday,A2009,23
5/18/2009,STATEN ISLAND,Monday,May,58,49,No Holiday,A2009,6
5/19/2009,BRONX,Tuesday,May,69,43,No Holiday,A2009,40
5/19/2009,MANHATTAN,Tuesday,May,69,43,No Holiday,A2009,20
5/19/2009,STATEN ISLAND,Tuesday,May,69,43,No Holiday,A2009,8
5/20/2009,BRONX,Wednesday,May,82,52,No Holiday,A2009,33
5/20/2009,MANHATTAN,Wednesday,May,82,52,No Holiday,A2009,28
5/20/2009,STATEN ISLAND,Wednesday,May,82,52,No Holiday,A2009,9
5/21/2009,BRONX,Thursday,May,86,60,No Holiday,A2009,32
5/21/2009,MANHATTAN,Thursday,May,86,60,No Holiday,A2009,20
5/21/2009,STATEN ISLAND,Thursday,May,86,60,No Holiday,A2009,14
5/22/2009,BRONX,Friday,May,84,62,No Holiday,A2009,27
5/22/2009,MANHATTAN,Friday,May,84,62,No Holiday,A2009,9
5/22/2009,STATEN ISLAND,Friday,May,84,62,No Holiday,A2009,10
5/23/2009,BRONX,Saturday,May,73,60,No Holiday,A2009,45
5/23/2009,MANHATTAN,Saturday,May,73,60,No Holiday,A2009,26
5/23/2009,STATEN ISLAND,Saturday,May,73,60,No Holiday,A2009,9
5/24/2009,BRONX,Sunday,May,83,60,No Holiday,A2009,29
5/24/2009,MANHATTAN,Sunday,May,83,60,No Holiday,A2009,20
5/24/2009,STATEN ISLAND,Sunday,May,83,60,No Holiday,A2009,5
5/25/2009,BRONX,Monday,May,81,63,holiday,A2009,28
5/25/2009,MANHATTAN,Monday,May,81,63,holiday,A2009,20
5/25/2009,STATEN ISLAND,Monday,May,81,63,holiday,A2009,11
5/26/2009,BRONX,Tuesday,May,66,53,No Holiday,A2009,35
5/26/2009,MANHATTAN,Tuesday,May,66,53,No Holiday,A2009,27
5/26/2009,STATEN ISLAND,Tuesday,May,66,53,No Holiday,A2009,11
5/27/2009,BRONX,Wednesday,May,65,53,No Holiday,A2009,39
5/27/2009,MANHATTAN,Wednesday,May,65,53,No Holiday,A2009,19
5/27/2009,STATEN ISLAND,Wednesday,May,65,53,No Holiday,A2009,10
5/28/2009,BRONX,Thursday,May,61,56,No Holiday,A2009,43
5/28/2009,MANHATTAN,Thursday,May,61,56,No Holiday,A2009,24
5/28/2009,STATEN ISLAND,Thursday,May,61,56,No Holiday,A2009,15
5/29/2009,BRONX,Friday,May,74,55,No Holiday,A2009,39
5/29/2009,MANHATTAN,Friday,May,74,55,No Holiday,A2009,28
5/29/2009,STATEN ISLAND,Friday,May,74,55,No Holiday,A2009,8
5/30/2009,BRONX,Saturday,May,77,60,No Holiday,A2009,38
5/30/2009,MANHATTAN,Saturday,May,77,60,No Holiday,A2009,20
5/30/2009,STATEN ISLAND,Saturday,May,77,60,No Holiday,A2009,7
5/31/2009,BRONX,Sunday,May,81,57,No Holiday,A2009,23
5/31/2009,MANHATTAN,Sunday,May,81,57,No Holiday,A2009,23
5/31/2009,STATEN ISLAND,Sunday,May,81,57,No Holiday,A2009,17
6/1/2009,BRONX,Monday,June,71,50,No Holiday,A2009,47
6/1/2009,MANHATTAN,Monday,June,71,50,No Holiday,A2009,40
6/1/2009,STATEN ISLAND,Monday,June,71,50,No Holiday,A2009,10
6/2/2009,BRONX,Tuesday,June,80,61,No Holiday,A2009,34
6/2/2009,MANHATTAN,Tuesday,June,80,61,No Holiday,A2009,28
6/2/2009,STATEN ISLAND,Tuesday,June,80,61,No Holiday,A2009,8
6/3/2009,BRONX,Wednesday,June,72,54,No Holiday,A2009,23
6/3/2009,MANHATTAN,Wednesday,June,72,54,No Holiday,A2009,22
6/3/2009,STATEN ISLAND,Wednesday,June,72,54,No Holiday,A2009,8
6/4/2009,BRONX,Thursday,June,68,55,No Holiday,A2009,42
6/4/2009,MANHATTAN,Thursday,June,68,55,No Holiday,A2009,16
6/4/2009,STATEN ISLAND,Thursday,June,68,55,No Holiday,A2009,7
6/5/2009,BRONX,Friday,June,60,55,No Holiday,A2009,26
6/5/2009,MANHATTAN,Friday,June,60,55,No Holiday,A2009,18
6/5/2009,STATEN ISLAND,Friday,June,60,55,No Holiday,A2009,6
6/6/2009,BRONX,Saturday,June,76,57,No Holiday,A2009,38
6/6/2009,MANHATTAN,Saturday,June,76,57,No Holiday,A2009,15
6/6/2009,STATEN ISLAND,Saturday,June,76,57,No Holiday,A2009,5
6/7/2009,BRONX,Sunday,June,82,63,No Holiday,A2009,37
6/7/2009,MANHATTAN,Sunday,June,82,63,No Holiday,A2009,37
6/7/2009,STATEN ISLAND,Sunday,June,82,63,No Holiday,A2009,7
6/8/2009,BRONX,Monday,June,75,62,No Holiday,A2009,49
6/8/2009,MANHATTAN,Monday,June,75,62,No Holiday,A2009,25
6/8/2009,STATEN ISLAND,Monday,June,75,62,No Holiday,A2009,6
6/9/2009,BRONX,Tuesday,June,71,60,No Holiday,A2009,27
6/9/2009,MANHATTAN,Tuesday,June,71,60,No Holiday,A2009,27
6/9/2009,STATEN ISLAND,Tuesday,June,71,60,No Holiday,A2009,4
6/10/2009,BRONX,Wednesday,June,67,59,No Holiday,A2009,32
6/10/2009,MANHATTAN,Wednesday,June,67,59,No Holiday,A2009,30
6/10/2009,STATEN ISLAND,Wednesday,June,67,59,No Holiday,A2009,7
6/11/2009,BRONX,Thursday,June,64,59,No Holiday,A2009,34
6/11/2009,MANHATTAN,Thursday,June,64,59,No Holiday,A2009,26
6/11/2009,STATEN ISLAND,Thursday,June,64,59,No Holiday,A2009,7
6/12/2009,BRONX,Friday,June,80,62,No Holiday,A2009,36
6/12/2009,MANHATTAN,Friday,June,80,62,No Holiday,A2009,28
6/12/2009,STATEN ISLAND,Friday,June,80,62,No Holiday,A2009,9
6/13/2009,BRONX,Saturday,June,73,61,No Holiday,A2009,36
6/13/2009,MANHATTAN,Saturday,June,73,61,No Holiday,A2009,25
6/13/2009,STATEN ISLAND,Saturday,June,73,61,No Holiday,A2009,7
6/14/2009,BRONX,Sunday,June,73,58,No Holiday,A2009,52
6/14/2009,MANHATTAN,Sunday,June,73,58,No Holiday,A2009,28
6/14/2009,STATEN ISLAND,Sunday,June,73,58,No Holiday,A2009,9
6/15/2009,BRONX,Monday,June,72,57,No Holiday,A2009,38
6/15/2009,MANHATTAN,Monday,June,72,57,No Holiday,A2009,22
6/15/2009,STATEN ISLAND,Monday,June,72,57,No Holiday,A2009,10
6/16/2009,BRONX,Tuesday,June,70,56,No Holiday,A2009,41
6/16/2009,MANHATTAN,Tuesday,June,70,56,No Holiday,A2009,29
6/16/2009,STATEN ISLAND,Tuesday,June,70,56,No Holiday,A2009,8
6/17/2009,BRONX,Wednesday,June,68,55,No Holiday,A2009,41
6/17/2009,MANHATTAN,Wednesday,June,68,55,No Holiday,A2009,29
6/17/2009,STATEN ISLAND,Wednesday,June,68,55,No Holiday,A2009,8
6/18/2009,BRONX,Thursday,June,64,60,No Holiday,A2009,32
6/18/2009,MANHATTAN,Thursday,June,64,60,No Holiday,A2009,19
6/18/2009,STATEN ISLAND,Thursday,June,64,60,No Holiday,A2009,5
6/19/2009,BRONX,Friday,June,77,63,No Holiday,A2009,37
6/19/2009,MANHATTAN,Friday,June,77,63,No Holiday,A2009,22
6/19/2009,STATEN ISLAND,Friday,June,77,63,No Holiday,A2009,11
6/20/2009,BRONX,Saturday,June,71,63,No Holiday,A2009,29
6/20/2009,MANHATTAN,Saturday,June,71,63,No Holiday,A2009,25
6/20/2009,STATEN ISLAND,Saturday,June,71,63,No Holiday,A2009,11
6/21/2009,BRONX,Sunday,June,78,63,No Holiday,A2009,42
6/21/2009,MANHATTAN,Sunday,June,78,63,No Holiday,A2009,32
6/21/2009,STATEN ISLAND,Sunday,June,78,63,No Holiday,A2009,16
6/22/2009,BRONX,Monday,June,75,65,No Holiday,A2009,33
6/22/2009,MANHATTAN,Monday,June,75,65,No Holiday,A2009,30
6/22/2009,STATEN ISLAND,Monday,June,75,65,No Holiday,A2009,7
6/23/2009,BRONX,Tuesday,June,80,66,No Holiday,A2009,39
6/23/2009,MANHATTAN,Tuesday,June,80,66,No Holiday,A2009,26
6/23/2009,STATEN ISLAND,Tuesday,June,80,66,No Holiday,A2009,8
6/24/2009,BRONX,Wednesday,June,76,65,No Holiday,A2009,30
6/24/2009,MANHATTAN,Wednesday,June,76,65,No Holiday,A2009,20
6/24/2009,STATEN ISLAND,Wednesday,June,76,65,No Holiday,A2009,7
6/25/2009,BRONX,Thursday,June,80,64,No Holiday,A2009,36
6/25/2009,MANHATTAN,Thursday,June,80,64,No Holiday,A2009,26
6/25/2009,STATEN ISLAND,Thursday,June,80,64,No Holiday,A2009,6
6/26/2009,BRONX,Friday,June,83,64,No Holiday,A2009,36
6/26/2009,MANHATTAN,Friday,June,83,64,No Holiday,A2009,29
6/26/2009,STATEN ISLAND,Friday,June,83,64,No Holiday,A2009,11
6/27/2009,BRONX,Saturday,June,81,63,No Holiday,A2009,41
6/27/2009,MANHATTAN,Saturday,June,81,63,No Holiday,A2009,23
6/27/2009,STATEN ISLAND,Saturday,June,81,63,No Holiday,A2009,9
6/28/2009,BRONX,Sunday,June,82,64,No Holiday,A2009,43
6/28/2009,MANHATTAN,Sunday,June,82,64,No Holiday,A2009,34
6/28/2009,STATEN ISLAND,Sunday,June,82,64,No Holiday,A2009,12
6/29/2009,BRONX,Monday,June,81,65,No Holiday,A2009,44
6/29/2009,MANHATTAN,Monday,June,81,65,No Holiday,A2009,25
6/29/2009,STATEN ISLAND,Monday,June,81,65,No Holiday,A2009,16
6/30/2009,BRONX,Tuesday,June,84,65,No Holiday,A2009,27
6/30/2009,MANHATTAN,Tuesday,June,84,65,No Holiday,A2009,22
6/30/2009,STATEN ISLAND,Tuesday,June,84,65,No Holiday,A2009,12
7/1/2009,BRONX,Wednesday,July,81,66,No Holiday,A2009,38
7/1/2009,MANHATTAN,Wednesday,July,81,66,No Holiday,A2009,34
7/1/2009,STATEN ISLAND,Wednesday,July,81,66,No Holiday,A2009,18
7/2/2009,BRONX,Thursday,July,76,66,No Holiday,A2009,43
7/2/2009,MANHATTAN,Thursday,July,76,66,No Holiday,A2009,20
7/2/2009,STATEN ISLAND,Thursday,July,76,66,No Holiday,A2009,5
7/3/2009,BRONX,Friday,July,78,65,No Holiday,A2009,27
7/3/2009,MANHATTAN,Friday,July,78,65,No Holiday,A2009,29
7/3/2009,STATEN ISLAND,Friday,July,78,65,No Holiday,A2009,9
7/4/2009,BRONX,Saturday,July,79,66,holiday,A2009,31
7/4/2009,MANHATTAN,Saturday,July,79,66,holiday,A2009,24
7/4/2009,STATEN ISLAND,Saturday,July,79,66,holiday,A2009,11
7/5/2009,BRONX,Sunday,July,79,61,No Holiday,A2009,46
7/5/2009,MANHATTAN,Sunday,July,79,61,No Holiday,A2009,24
7/5/2009,STATEN ISLAND,Sunday,July,79,61,No Holiday,A2009,17
7/6/2009,BRONX,Monday,July,83,63,No Holiday,A2009,29
7/6/2009,MANHATTAN,Monday,July,83,63,No Holiday,A2009,33
7/6/2009,STATEN ISLAND,Monday,July,83,63,No Holiday,A2009,9
7/7/2009,BRONX,Tuesday,July,79,61,No Holiday,A2009,38
7/7/2009,MANHATTAN,Tuesday,July,79,61,No Holiday,A2009,34
7/7/2009,STATEN ISLAND,Tuesday,July,79,61,No Holiday,A2009,2
7/8/2009,BRONX,Wednesday,July,77,58,No Holiday,A2009,35
7/8/2009,MANHATTAN,Wednesday,July,77,58,No Holiday,A2009,24
7/8/2009,STATEN ISLAND,Wednesday,July,77,58,No Holiday,A2009,7
7/9/2009,BRONX,Thursday,July,73,61,No Holiday,A2009,27
7/9/2009,MANHATTAN,Thursday,July,73,61,No Holiday,A2009,28
7/9/2009,STATEN ISLAND,Thursday,July,73,61,No Holiday,A2009,8
7/10/2009,BRONX,Friday,July,78,60,No Holiday,A2009,30
7/10/2009,MANHATTAN,Friday,July,78,60,No Holiday,A2009,28
7/10/2009,STATEN ISLAND,Friday,July,78,60,No Holiday,A2009,6
7/11/2009,BRONX,Saturday,July,78,63,No Holiday,A2009,34
7/11/2009,MANHATTAN,Saturday,July,78,63,No Holiday,A2009,22
7/11/2009,STATEN ISLAND,Saturday,July,78,63,No Holiday,A2009,10
7/12/2009,BRONX,Sunday,July,81,64,No Holiday,A2009,30
7/12/2009,MANHATTAN,Sunday,July,81,64,No Holiday,A2009,19
7/12/2009,STATEN ISLAND,Sunday,July,81,64,No Holiday,A2009,13
7/13/2009,BRONX,Monday,July,79,61,No Holiday,A2009,36
7/13/2009,MANHATTAN,Monday,July,79,61,No Holiday,A2009,37
7/13/2009,STATEN ISLAND,Monday,July,79,61,No Holiday,A2009,9
7/14/2009,BRONX,Tuesday,July,79,61,No Holiday,A2009,39
7/14/2009,MANHATTAN,Tuesday,July,79,61,No Holiday,A2009,28
7/14/2009,STATEN ISLAND,Tuesday,July,79,61,No Holiday,A2009,9
7/15/2009,BRONX,Wednesday,July,82,63,No Holiday,A2009,41
7/15/2009,MANHATTAN,Wednesday,July,82,63,No Holiday,A2009,23
7/15/2009,STATEN ISLAND,Wednesday,July,82,63,No Holiday,A2009,7
7/16/2009,BRONX,Thursday,July,84,70,No Holiday,A2009,44
7/16/2009,MANHATTAN,Thursday,July,84,70,No Holiday,A2009,32
7/16/2009,STATEN ISLAND,Thursday,July,84,70,No Holiday,A2009,8
7/17/2009,BRONX,Friday,July,86,68,No Holiday,A2009,37
7/17/2009,MANHATTAN,Friday,July,86,68,No Holiday,A2009,21
7/17/2009,STATEN ISLAND,Friday,July,86,68,No Holiday,A2009,8
7/18/2009,BRONX,Saturday,July,83,68,No Holiday,A2009,43
7/18/2009,MANHATTAN,Saturday,July,83,68,No Holiday,A2009,24
7/18/2009,STATEN ISLAND,Saturday,July,83,68,No Holiday,A2009,4
7/19/2009,BRONX,Sunday,July,81,64,No Holiday,A2009,43
7/19/2009,MANHATTAN,Sunday,July,81,64,No Holiday,A2009,21
7/19/2009,STATEN ISLAND,Sunday,July,81,64,No Holiday,A2009,17
7/20/2009,BRONX,Monday,July,81,67,No Holiday,A2009,46
7/20/2009,MANHATTAN,Monday,July,81,67,No Holiday,A2009,35
7/20/2009,STATEN ISLAND,Monday,July,81,67,No Holiday,A2009,11
7/21/2009,BRONX,Tuesday,July,71,64,No Holiday,A2009,36
7/21/2009,MANHATTAN,Tuesday,July,71,64,No Holiday,A2009,20
7/21/2009,STATEN ISLAND,Tuesday,July,71,64,No Holiday,A2009,8
7/22/2009,BRONX,Wednesday,July,82,64,No Holiday,A2009,40
7/22/2009,MANHATTAN,Wednesday,July,82,64,No Holiday,A2009,25
7/22/2009,STATEN ISLAND,Wednesday,July,82,64,No Holiday,A2009,14
7/23/2009,BRONX,Thursday,July,77,64,No Holiday,A2009,35
7/23/2009,MANHATTAN,Thursday,July,77,64,No Holiday,A2009,22
7/23/2009,STATEN ISLAND,Thursday,July,77,64,No Holiday,A2009,9
7/24/2009,BRONX,Friday,July,78,63,No Holiday,A2009,40
